O_G,O_A,O_B,O_C,Ir,Iy,Ib,Vr,Vy,Vb
0,0,0,0,0.215593675,-56.37927681,56.16368314,3971.707795,-5221.959281,1250.251497
0,0,0,0,1.236175143,-56.87969888,55.64352373,4029.911842,-5196.635224,1166.723382
0,0,0,0,2.256451715,-57.3660868,55.10963509,4087.121588,-5170.028974,1082.907397
0,0,0,0,3.276171652,-57.83832059,54.56214893,4143.322887,-5142.147098,998.824211
0,0,0,0,4.295083352,-58.29628371,54.00120035,4198.501879,-5112.996482,914.494592
0,0,0,0,5.312935417,-58.73986317,53.42692775,4252.644968,-5082.584298,829.93933
0,0,0,0,6.329476704,-59.16894953,52.83947283,4305.738778,-5050.91807,745.179292
0,0,0,0,7.344456399,-59.58343692,52.23898052,4357.770208,-5018.005597,660.2354
0,0,0,0,8.357624069,-59.98322306,51.62559899,4408.726421,-4983.855019,575.128598
0,0,0,0,9.368729731,-60.36820932,50.99947959,4458.594844,-4948.47474,489.879896
0,0,0,0,10.37752391,-60.7383007,50.36077679,4507.36319,-4911.873505,404.510315
0,0,0,0,11.3837577,-61.0934059,49.7096482,4555.019403,-4874.060334,319.040931
0,0,0,0,12.38718283,-61.43343729,49.04625446,4601.551735,-4835.044566,233.492831
0,0,0,0,13.38755172,-61.75831098,48.37075926,4646.948702,-4794.835815,147.887113
0,0,0,0,14.38461754,-62.06794681,47.68332927,4691.199106,-4753.444025,62.244919
0,0,0,0,15.37813428,-62.36226838,46.9841341,4734.292024,-4710.879382,-23.412642
0,0,0,0,16.36785681,-62.64120307,46.27334626,4776.21683,-4667.152402,-109.064428
0,0,0,0,17.35354093,-62.90468207,45.55114114,4816.963184,-4622.273876,-194.689308
0,0,0,0,18.33494343,-63.15264035,44.81769692,4856.52101,-4576.25487,-280.26614
0,0,0,0,19.31182216,-63.38501674,44.07319457,4894.880573,-4529.106747,-365.773826
0,0,0,0,20.28393611,-63.6017539,43.31781779,4932.032402,-4480.841134,-451.191268
0,0,0,0,21.25104541,-63.80279837,42.55175296,4967.967312,-4431.469933,-536.497379
0,0,0,0,22.21291144,-63.98810052,41.77518909,5002.676459,-4381.005343,-621.671116
0,0,0,0,23.16929687,-64.15761465,40.98831778,5036.151274,-4329.459805,-706.691469
0,0,0,0,24.11996574,-64.31129892,40.19133318,5068.383496,-4276.846035,-791.537461
0,0,0,0,25.06468348,-64.44911543,39.38443194,5099.365161,-4223.177013,-876.188148
0,0,0,0,26.003217,-64.57103015,38.56781316,5129.088646,-4168.465994,-960.622641
0,0,0,0,26.93533472,-64.67701302,37.7416783,5157.546592,-4112.726464,-1044.820128
0,0,0,0,27.86080666,-64.76703789,36.90623123,5184.732003,-4055.972184,-1128.759819
0,0,0,0,28.77940447,-64.84108253,36.06167806,5210.638158,-3998.217157,-1212.421001
0,0,0,0,29.69090151,-64.89912869,35.20822718,5235.258655,-3939.475628,-1295.783038
0,0,0,0,30.59507287,-64.94116203,34.34608916,5258.587444,-3879.762084,-1378.82536
0,0,0,0,31.49169547,-64.9671722,33.47547673,5280.61875,-3819.091276,-1461.527474
0,0,0,0,32.38054807,-64.97715276,32.59660469,5301.347139,-3757.478164,-1543.868986
0,0,0,0,33.26141137,-64.97110127,31.7096899,5320.767507,-3694.93795,-1625.829568
0,0,0,0,34.13406802,-64.9490192,30.81495118,5338.875058,-3631.486056,-1707.389002
0,0,0,0,34.99830271,-64.91091202,29.91260931,5355.665315,-3567.138157,-1788.527158
0,0,0,0,35.8539022,-64.85678911,29.00288691,5371.134153,-3501.910126,-1869.224027
0,0,0,0,36.70065539,-64.78666385,28.08600845,5385.277733,-3435.818045,-1949.459688
0,0,0,0,37.53835335,-64.70055352,27.16220016,5398.092579,-3368.878227,-2029.214352
0,0,0,0,38.3667894,-64.59847937,26.23168997,5409.575534,-3301.107183,-2108.46834
0,0,0,0,39.18575913,-64.4804666,25.29470748,5419.723749,-3232.521655,-2187.202094
0,0,0,0,39.99506046,-64.34654432,24.35148386,5428.534738,-3163.138539,-2265.396188
0,0,0,0,40.79449372,-64.19674556,23.40225184,5436.006312,-3092.974973,-2343.031339
0,0,0,0,41.58386167,-64.0311073,22.44724564,5442.136634,-3022.04826,-2420.088374
0,0,0,0,42.36296953,-63.8496704,21.48670088,5446.924186,-2950.375901,-2496.548285
0,0,0,0,43.13162506,-63.65247963,20.52085457,5450.367791,-2877.975584,-2572.392218
0,0,0,0,43.88963863,-63.43958364,19.54994501,5452.466613,-2804.865162,-2647.60144
0,0,0,0,44.6368232,-63.21103496,18.57421176,5453.220113,-2731.062697,-2722.157416
0,0,0,0,45.3729944,-62.96688998,17.59389558,5452.628104,-2656.586372,-2796.041743
0,0,0,0,46.09797061,-62.70720894,16.60923833,5450.690751,-2581.454579,-2869.236183
0,0,0,0,46.81157295,-62.43205592,15.62048297,5447.408527,-2505.685842,-2941.722674
0,0,0,0,47.51362534,-62.14149879,14.62787346,5442.782235,-2429.298872,-3013.483352
0,0,0,0,48.20395456,-61.83560926,13.6316547,5436.813008,-2352.312512,-3084.500496
0,0,0,0,48.88239029,-61.5144628,12.63207251,5429.502342,-2274.745759,-3154.756583
0,0,0,0,49.54876513,-61.17813864,11.62937351,5420.852019,-2196.617731,-3224.234277
0,0,0,0,50.20291467,-60.82671978,10.62380511,5410.864184,-2117.947733,-3292.916451
0,0,0,0,50.8446775,-60.4602929,9.615615403,5399.541301,-2038.755158,-3360.786143
0,0,0,0,51.47389527,-60.07894843,8.605053161,5386.886164,-1959.059553,-3427.826611
0,0,0,0,52.09041274,-59.68278046,7.592367718,5372.901897,-1878.880586,-3494.021311
0,0,0,0,52.6940778,-59.27188674,6.577808941,5357.591943,-1798.238024,-3559.353908
0,0,0,0,53.28474148,-58.84636864,5.561627155,5340.960075,-1717.151777,-3623.808298
0,0,0,0,53.86225807,-58.40633116,4.54407309,5323.010418,-1635.641854,-3687.368564
0,0,0,0,54.42648505,-57.95188287,3.525397811,5303.747383,-1553.728352,-3750.019031
0,0,0,0,54.97728323,-57.48313589,2.505852661,5283.175733,-1471.4315,-3811.744233
0,0,0,0,55.5145167,-57.00020589,1.485689198,5261.300539,-1388.771593,-3872.528946
0,0,0,0,56.0380529,-56.50321203,0.465159131,5238.127191,-1305.769025,-3932.358166
0,0,0,0,56.54776265,-55.99227691,-0.555485739,5213.66142,-1222.444278,-3991.217142
0,0,0,0,57.04352021,-55.46752663,-1.575993582,5187.909254,-1138.817911,-4049.091343
0,0,0,0,57.52520324,-54.92909063,-2.596112605,5160.877051,-1054.91056,-4105.966491
0,0,0,0,57.99269289,-54.37710178,-3.615591107,5132.571477,-970.742927,-4161.828561
0,0,0,0,58.44587383,-53.81169628,-4.634177548,5102.999528,-886.33578,-4216.663748
0,0,0,0,58.88463423,-53.23301362,-5.651620607,5072.168475,-801.709931,-4270.458544
0,0,0,0,59.30886584,-52.64119659,-6.667669245,5040.085952,-716.88628,-4323.199672
0,0,0,0,59.71846398,-52.03639122,-7.682072767,5006.759868,-631.88576,-4374.874108
0,0,0,0,60.1133276,-51.41874672,-8.694580884,4972.198429,-546.729315,-4425.469114
0,0,0,0,60.49335926,-50.78841549,-9.704943775,4936.410182,-461.437977,-4474.972194
0,0,0,0,60.8584652,-50.14555305,-10.71291215,4899.403949,-376.0328,-4523.371149
0,0,0,0,61.20855534,-49.49031804,-11.7182373,4861.18886,-290.534827,-4570.654033
0,0,0,0,61.54354329,-48.8228721,-12.72067119,4821.774353,-204.965178,-4616.809175
0,0,0,0,61.8633464,-48.14337993,-13.71996647,4781.170141,-119.344951,-4661.825179
0,0,0,0,62.16788577,-47.45200918,-14.71587659,4739.386245,-33.695277,-4705.690957
0,0,0,0,62.45708625,-46.74893043,-15.70815582,4696.432972,51.962702,-4748.395674
0,0,0,0,62.73087649,-46.03431716,-16.69655932,4652.320937,137.607866,-4789.928803
0,0,0,0,62.98918893,-45.3083457,-17.68084324,4607.061008,223.219073,-4830.280081
0,0,0,0,63.23195985,-44.57119515,-18.6607647,4560.66435,308.775203,-4869.439553
0,0,0,0,63.45912933,-43.82304741,-19.63608192,4513.142425,394.255158,-4907.397572
0,0,0,0,63.67064133,-43.06408706,-20.60655427,4464.506948,479.637818,-4944.144766
0,0,0,0,63.86644367,-42.29450137,-21.5719423,4414.76992,564.902151,-4979.67206
0,0,0,0,64.04648802,-41.51448023,-22.5320078,4363.943606,650.027092,-5013.970709
0,0,0,0,64.21072998,-40.72421608,-23.48651389,4312.040568,734.991653,-5047.032221
0,0,0,0,64.359129,-39.92390393,-24.43522507,4259.073599,819.774868,-5078.848456
0,0,0,0,64.49164848,-39.11374122,-25.37790726,4205.055756,904.355804,-5109.41156
0,0,0,0,64.60825573,-38.29392787,-26.31432786,4150.000393,988.713616,-5138.713998
0,0,0,0,64.70892196,-37.46466613,-27.24425583,4093.921073,1072.82747,-5166.748532
0,0,0,0,64.79362235,-36.62616063,-28.16746171,4036.831634,1156.67662,-5193.508254
0,0,0,0,64.86233598,-35.77861826,-29.08371773,3978.746178,1240.240375,-5218.986553
0,0,0,0,64.91504592,-34.92224812,-29.99279781,3919.679016,1323.498132,-5243.177148
0,0,0,0,64.95173915,-34.05726151,-30.89447764,3859.644745,1406.429321,-5266.074055
0,0,0,0,64.97240662,-33.18387187,-31.78853475,3798.658149,1489.013493,-5287.671653
0,0,0,0,64.97704323,-32.30229468,-32.67474856,3736.734309,1571.230287,-5307.964585
0,0,0,0,64.96564784,-31.41274746,-33.55290038,3673.888471,1653.059386,-5326.947868
0,0,0,0,64.93822326,-30.51544969,-34.42277357,3610.136167,1734.480627,-5344.616794
0,0,0,0,64.89477625,-29.61062277,-35.28415348,3545.493116,1815.473913,-5360.967029
0,0,0,0,64.83531753,-28.69848995,-36.13682759,3479.975257,1896.019257,-5375.994514
0,0,0,0,64.75986178,-27.77927628,-36.9805855,3413.598782,1976.096782,-5389.695564
0,0,0,0,64.66842761,-26.85320857,-37.81521904,3346.380048,2055.686732,-5402.06678
0,0,0,0,64.56103759,-25.92051531,-38.64052228,3278.335643,2134.769472,-5413.105115
0,0,0,0,64.4377182,-24.98142663,-39.45629157,3209.482353,2213.325499,-5422.807852
0,0,0,0,64.29849989,-24.03617424,-40.26232565,3139.837184,2291.335409,-5431.172593
0,0,0,0,64.14341699,-23.08499136,-41.05842563,3069.417296,2368.779974,-5438.19727
0,0,0,0,63.97250777,-22.12811268,-41.84439509,2998.24008,2445.640076,-5443.880156
0,0,0,0,63.7858144,-21.16577429,-42.62004011,2926.323092,2521.896751,-5448.219843
0,0,0,0,63.58338294,-20.19821365,-43.38516929,2853.684086,2597.531178,-5451.215264
0,0,0,0,63.36526335,-19.22566947,-44.13959387,2780.34097,2672.524712,-5452.865682
0,0,0,0,63.13150943,-18.24838173,-44.8831277,2706.31185,2746.85884,-5453.17069
0,0,0,0,62.88217887,-17.26659155,-45.61558732,2631.614986,2820.515214,-5452.1302
0,0,0,0,62.61733319,-16.28054118,-46.33679201,2556.268814,2893.475673,-5449.744487
0,0,0,0,62.33703772,-15.2904739,-47.04656381,2480.291913,2965.72221,-5446.014134
0,0,0,0,62.04136163,-14.29663401,-47.74472762,2403.703049,3037.237005,-5440.940054
0,0,0,0,61.73037787,-13.29926672,-48.43111115,2326.521098,3108.002392,-5434.523501
0,0,0,0,61.40416317,-12.2986181,-49.10554507,2248.765123,3178.000936,-5426.766059
0,0,0,0,61.06279803,-11.29493507,-49.76786296,2170.454297,3247.215356,-5417.669653
0,0,0,0,60.70636666,-10.28846525,-50.41790141,2091.607936,3315.628569,-5407.236505
0,0,0,0,60.33495702,-9.279456992,-51.05550003,2012.24551,3383.223701,-5395.469211
0,0,0,0,59.94866073,-8.268159241,-51.68050149,1932.386588,3449.984076,-5382.370675
0,0,0,0,59.54757313,-7.254821524,-52.2927516,1852.050893,3515.893216,-5367.944109
0,0,0,0,59.13179315,-6.239693867,-52.89209929,1771.258214,3580.934863,-5352.193077
0,0,0,0,58.70142341,-5.223026736,-53.47839667,1690.028516,3645.092968,-5335.121484
0,0,0,0,58.25657007,-4.205070979,-54.05149909,1608.38183,3708.351702,-5316.733521
0,0,0,0,58.25657007,-4.205070979,-54.05149909,1608.38183,3708.351702,-5316.733521
0,0,0,0,57.7973429,-3.186077762,-54.61126514,1526.338297,3770.695445,-5297.033742
0,0,0,0,57.7973429,-3.186077762,-54.61126514,1526.338297,3770.695445,-5297.033742
0,0,0,0,57.32385522,-2.166298505,-55.15755672,1443.918157,3832.108841,-5276.026998
0,0,0,0,56.83622384,-1.145984825,-55.69023902,1361.14176,3892.57671,-5253.71847
0,0,0,0,56.33456909,-0.125388467,-56.20918062,1278.029522,3952.084147,-5230.113658
0,0,0,0,55.81901473,0.89523875,-56.71425348,1194.601947,4010.616456,-5205.218403
0,0,0,0,55.28968797,1.915645003,-57.20533297,1110.879616,4068.159216,-5179.038843
0,0,0,0,54.74671942,2.935578521,-57.68229794,1026.883209,4124.698215,-5151.581424
0,0,0,0,54.19024304,3.954787651,-58.1450307,942.633417,4180.219516,-5122.852933
0,0,0,0,53.62039615,4.973020919,-58.59341707,858.151063,4234.709402,-5092.860454
0,0,0,0,53.03731933,5.990027091,-59.02734642,773.456959,4288.154431,-5061.61139
0,0,0,0,52.44115645,7.005555235,-59.44671169,688.572016,4340.541425,-5029.113452
0,0,0,0,51.83205462,8.019354786,-59.85140941,603.517189,4391.857459,-4995.374648
0,0,0,0,51.21016411,9.031175603,-60.24133971,518.313455,4442.089861,-4960.403316
0,0,0,0,50.57563837,10.04076804,-60.6164064,432.981824,4491.226245,-4924.208069
0,0,0,0,49.92863395,11.04788298,-60.97651693,347.543372,4539.254489,-4886.797861
0,0,0,0,49.2693105,12.05227195,-61.32158245,262.019164,4586.162746,-4848.181899
0,0,0,0,48.5978307,13.05368712,-61.65151782,176.430309,4631.939422,-4808.369731
0,0,0,0,47.91436021,14.05188141,-61.96624163,90.797916,4676.573242,-4767.371158
0,0,0,0,47.21906769,15.04660854,-62.26567622,5.143127,4720.053184,-4725.196311
0,0,0,0,46.51212467,16.03762306,-62.54974773,-80.512927,4762.368534,-4681.855596
0,0,0,0,45.7937056,17.02468045,-62.81838605,-166.149126,4803.508831,-4637.359705
0,0,0,0,45.06398772,18.00753719,-63.07152491,-251.744317,4843.463933,-4591.719616
0,0,0,0,44.32315108,18.98595076,-63.30910184,-337.277402,4882.223984,-4544.946582
0,0,0,0,43.57137848,19.95967975,-63.53105823,-422.727261,4919.779425,-4497.052153
0,0,0,0,42.80885541,20.92848391,-63.73733932,-508.072829,4956.120972,-4448.048143
0,0,0,0,42.03576999,21.8921242,-63.9278942,-593.29303,4991.239682,-4397.946652
0,0,0,0,41.25231299,22.85036287,-64.10267586,-678.366843,5025.126865,-4346.760022
0,0,0,0,40.45867771,23.80296346,-64.26164118,-763.27328,5057.774183,-4294.500903
0,0,0,0,39.65505997,24.74969096,-64.40475093,-847.991386,5089.173562,-4241.182176
0,0,0,0,38.84165804,25.69031176,-64.5319698,-932.500272,5119.317269,-4186.816997
0,0,0,0,38.01867262,26.62459379,-64.64326641,-1016.779071,5148.197868,-4131.418797
0,0,0,0,37.18630677,27.55230652,-64.73861329,-1100.806993,5175.80822,-4075.001216
0,0,0,0,36.34476587,28.47322105,-64.81798691,-1184.563314,5202.141516,-4017.578202
0,0,0,0,35.49425755,29.38711016,-64.8813677,-1268.027354,5227.191255,-3959.163901
0,0,0,0,34.63499166,30.29374836,-64.92874002,-1351.178532,5250.951266,-3899.772745
0,0,0,0,33.76718021,31.19291196,-64.96009217,-1433.996322,5273.415686,-3839.419375
0,0,0,0,32.89103733,32.0843791,-64.97541642,-1516.460297,5294.578971,-3778.118685
0,0,0,0,32.00677918,32.96792981,-64.97470899,-1598.550096,5314.435896,-3715.8858
0,0,0,0,31.11462395,33.84334611,-64.95797006,-1680.24549,5332.981566,-3652.736076
0,0,0,0,30.21479176,34.71041199,-64.92520375,-1761.526305,5350.211394,-3588.685089
0,0,0,0,29.30750463,35.56891352,-64.87641815,-1842.372488,5366.121145,-3523.748657
0,0,0,0,28.39298642,36.41863887,-64.81162529,-1922.764096,5380.706881,-3457.942785
0,0,0,0,27.47146278,37.25937839,-64.73084117,-2002.681285,5393.965005,-3391.28372
0,0,0,0,26.54316107,38.09092464,-64.63408572,-2082.104343,5405.892261,-3323.787907
0,0,0,0,25.60831034,38.91307245,-64.5213828,-2161.013679,5416.485679,-3255.472011
0,0,0,0,24.66714126,39.72561896,-64.39276022,-2239.389812,5425.742663,-3186.352862
0,0,0,0,23.71988604,40.52836369,-64.24824973,-2317.213404,5433.660936,-3116.447532
0,0,0,0,22.7667784,41.32110858,-64.08788698,-2394.46526,5440.238529,-3045.773269
0,0,0,0,21.8080535,42.10365802,-63.91171153,-2471.126317,5445.473814,-2974.347497
0,0,0,0,20.8439479,42.87581894,-63.71976685,-2547.177666,5449.365515,-2902.18786
0,0,0,0,19.87469948,43.63740082,-63.5121003,-2622.60053,5451.912675,-2829.312145
0,0,0,0,18.90054739,44.38821574,-63.28876313,-2697.376308,5453.114645,-2755.738348
0,0,0,0,17.92173197,45.12807846,-63.04981043,-2771.486542,5452.97115,-2681.484608
0,0,0,0,16.93849475,45.85680642,-62.79530117,-2844.912961,5451.482212,-2606.569251
0,0,0,0,15.95107831,46.57421982,-62.52529813,-2917.637437,5448.648194,-2531.010757
0,0,0,0,14.9597263,47.28014165,-62.23986795,-2989.642029,5444.469811,-2454.827782
0,0,0,0,13.9646833,47.97439774,-61.93908104,-3060.908972,5438.948086,-2378.039114
0,0,0,0,12.96619484,48.65681679,-61.62301162,-3131.420677,5432.084383,-2300.663706
0,0,0,0,11.96450726,49.32723041,-61.29173768,-3201.159764,5423.880396,-2222.720632
0,0,0,0,10.95986774,49.98547321,-60.94534095,-3270.108996,5414.338138,-2144.229142
0,0,0,0,9.952524141,50.63138276,-60.5839069,-3338.251378,5403.459985,-2065.208596
0,0,0,0,8.942725014,51.26479969,-60.2075247,-3405.570102,5391.248599,-1985.678486
0,0,0,0,7.930719512,51.88556773,-59.81628724,-3472.048558,5377.707005,-1905.658447
0,0,0,0,6.916757332,52.4935337,-59.41029103,-3537.670323,5362.838536,-1825.168213
0,0,0,0,5.901088655,53.0885476,-58.98963625,-3602.419227,5346.646877,-1744.22765
0,0,0,0,4.883964081,53.67046261,-58.5544267,-3666.279287,5329.13601,-1662.856712
0,0,0,0,3.865634571,54.23913517,-58.10476974,-3729.234751,5310.310258,-1581.075496
0,0,0,0,2.846351382,54.79442496,-57.64077634,-3791.270076,5290.174263,-1498.904176
0,0,0,0,1.826366008,55.33619496,-57.16256097,-3852.369972,5268.732997,-1416.363025
0,0,0,0,0.805930113,55.86431151,-56.67024162,-3912.519336,5245.991751,-1333.472404
0,0,0,0,-0.214704524,56.37864429,-56.16393977,-3971.703362,5221.956135,-1250.252773
0,0,0,0,-1.235286078,56.87906642,-55.64378034,-4029.907409,5196.632078,-1166.724658
0,0,0,0,-2.255562734,57.3654544,-55.10989167,-4087.117155,5170.025828,-1082.908673
0,0,0,0,-3.275282756,57.83768824,-54.56240549,-4143.318454,5142.143952,-998.825498
0,0,0,0,-4.294194542,58.29565143,-54.00145688,-4198.497457,5112.993325,-914.495868
0,0,0,0,-5.312046691,58.73923095,-53.42718426,-4252.640535,5082.581152,-829.940617
0,0,0,0,-6.328588063,59.16831737,-52.83972931,-4305.734345,5050.914913,-745.180579
0,0,0,0,-7.343567842,59.58280482,-52.23923697,-4357.765775,5018.002451,-660.236676
0,0,0,0,-8.356735598,59.98259102,-51.62585542,-4408.721988,4983.851862,-575.129874
0,0,0,0,-9.367841345,60.36757734,-50.99973599,-4458.590422,4948.471594,-489.881172
0,0,0,0,-10.37663561,60.73766878,-50.36103318,-4507.358757,4911.870348,-404.511591
0,0,0,0,-11.38286948,61.09277404,-49.70990456,-4555.01497,4874.057188,-319.042207
0,0,0,0,-12.3862947,61.43280549,-49.04651079,-4601.547302,4835.041409,-233.494107
0,0,0,0,-13.38666367,61.75767924,-48.37101557,-4646.94428,4794.832669,-147.8884
0,0,0,0,-14.38372958,62.06731513,-47.68358555,-4691.194684,4753.440868,-62.246195
0,0,0,0,-15.37724641,62.36163676,-46.98439036,-4734.287602,4710.876236,23.411366
0,0,0,0,-16.36696902,62.64057152,-46.2736025,-4776.212408,4667.149256,109.063152
0,0,0,0,-17.35265322,62.90405057,-45.55139735,-4816.958751,4622.27073,194.688032
0,0,0,0,-18.3340558,63.15200891,-44.81795311,-4856.516588,4576.251724,280.264864
0,0,0,0,-19.31093462,63.38438536,-44.07345074,-4894.876151,4529.103601,365.77255
0,0,0,0,-20.28304865,63.60112259,-43.31807393,-4932.027969,4480.837988,451.189992
0,0,0,0,-21.25015804,63.80216711,-42.55200907,-4967.96289,4431.466787,536.496103
0,0,0,0,-22.21202415,63.98746933,-41.77544518,-5002.672037,4381.002197,621.66984
0,0,0,0,-23.16840967,64.15698351,-40.98857384,-5036.146852,4329.456659,706.690193
0,0,0,0,-24.11907863,64.31066785,-40.19158922,-5068.379074,4276.842889,791.536185
0,0,0,0,-25.06379645,64.44848441,-39.38468796,-5099.360739,4223.173867,876.186872
0,0,0,0,-26.00233005,64.5703992,-38.56806915,-5129.084224,4168.462848,960.621365
0,0,0,0,-26.93444786,64.67638213,-37.74193427,-5157.54217,4112.723318,1044.818852
0,0,0,0,-27.85991988,64.76640705,-36.90648717,-5184.727581,4055.969038,1128.758543
0,0,0,0,-28.77851778,64.84045176,-36.06193398,-5210.633736,3998.214011,1212.419725
0,0,0,0,-29.6900149,64.89849797,-35.20848307,-5235.254239,3939.472478,1295.78176
0,0,0,0,-30.59418635,64.94053138,-34.34634503,-5258.583023,3879.758941,1378.824083
0,0,0,0,-31.49080903,64.9665416,-33.47573257,-5280.614331,3819.08813,1461.526201
0,0,0,0,-32.37966172,64.97652223,-32.59686051,-5301.342725,3757.475017,1543.867709
0,0,0,0,-33.2605251,64.97047079,-31.7099457,-5320.763092,3694.934802,1625.82829
0,0,0,0,-34.13318183,64.94838879,-30.81520696,-5338.87064,3631.482917,1707.387723
0,0,0,0,-34.99741661,64.91028166,-29.91286506,-5355.660901,3567.135017,1788.525883
0,0,0,0,-35.85301619,64.85615882,-29.00314263,-5371.129732,3501.90698,1869.222751
0,0,0,0,-36.69976946,64.78603361,-28.08626415,-5385.273316,3435.8149,1949.458416
0,0,0,0,-37.53746751,64.69992335,-27.16245584,-5398.088165,3368.875083,2029.213082
0,0,0,0,-38.36590364,64.59784926,-26.23194562,-5409.571115,3301.104046,2108.467069
0,0,0,0,-39.18487345,64.47983655,-25.2949631,-5419.719334,3232.518511,2187.200823
0,0,0,0,-39.99417487,64.34591433,-24.35173946,-5428.530318,3163.1354,2265.394918
0,0,0,0,-40.79360822,64.19611563,-23.40250742,-5436.001893,3092.971832,2343.030061
0,0,0,0,-41.58297625,64.03047743,-22.44750119,-5442.132215,3022.045119,2420.087096
0,0,0,0,-42.36208419,63.84904059,-21.48695641,-5446.919772,2950.372761,2496.54701
0,0,0,0,-43.13073981,63.65184988,-20.52111007,-5450.363382,2877.972443,2572.390939
0,0,0,0,-43.88875346,63.43895395,-19.55020049,-5452.462196,2804.862028,2647.600169
0,0,0,0,-44.63593811,63.21040533,-18.57446722,-5453.215697,2731.059554,2722.156142
0,0,0,0,-45.3721094,62.96626041,-17.59415101,-5452.623697,2656.583233,2796.040465
0,0,0,0,-46.0970857,62.70657943,-16.60949374,-5450.686344,2581.451438,2869.234905
0,0,0,0,-46.81068812,62.43142647,-15.62073835,-5447.404114,2505.682709,2941.721405
0,0,0,0,-47.51274059,62.1408694,-14.62812881,-5442.777819,2429.295739,3013.48208
0,0,0,0,-48.2030699,61.83497994,-13.63191003,-5436.808599,2352.309377,3084.499222
0,0,0,0,-48.88150572,61.51383353,-12.63232782,-5429.497927,2274.742617,3154.75531
0,0,0,0,-49.54788064,61.17750944,-11.62962879,-5420.847608,2196.614599,3224.233009
0,0,0,0,-50.20203026,60.82609063,-10.62406036,-5410.859775,2117.944598,3292.915177
0,0,0,0,-50.84379317,60.45966381,-9.615870639,-5399.536893,2038.752025,3360.784867
0,0,0,0,-51.47301103,60.07831941,-8.605308372,-5386.881755,1959.056421,3427.825334
0,0,0,0,-52.08952859,59.68215149,-7.592622905,-5372.897484,1878.877448,3494.020036
0,0,0,0,-52.69319373,59.27125783,-6.578064103,-5357.587531,1798.23489,3559.352641
0,0,0,0,-53.2838575,58.84573979,-5.561882293,-5340.955672,1717.148644,3623.807028
0,0,0,0,-53.86137417,58.40570237,-4.544328203,-5323.006012,1635.638717,3687.367295
0,0,0,0,-54.42560124,57.95125414,-3.5256529,-5303.74298,1553.72522,3750.017759
0,0,0,0,-54.9763995,57.48250722,-2.506107726,-5283.171328,1471.428365,3811.742963
0,0,0,0,-55.51363305,56.99957729,-1.485944238,-5261.296131,1388.768456,3872.527675
0,0,0,0,-56.03716933,56.50258348,-0.465414147,-5238.122788,1305.765889,3932.3569
0,0,0,0,-56.54687917,55.99164843,0.555230747,-5213.657016,1222.441143,3991.215873
0,0,0,0,-57.04263681,55.4668982,1.575738615,-5187.904852,1138.814778,4049.090074
0,0,0,0,-57.52431993,54.92846226,2.595857662,-5160.87265,1054.907427,4105.965223
0,0,0,0,-57.99180967,54.37647348,3.615336189,-5132.567078,970.7397929,4161.827285
0,0,0,0,-58.44499069,53.81106803,4.633922654,-5102.995122,886.3326429,4216.662479
0,0,0,0,-58.88375117,53.23238543,5.651365737,-5072.164078,801.7068033,4270.457275
0,0,0,0,-59.30798287,52.64056847,6.667414399,-5040.081553,716.8831541,4323.198398
0,0,0,0,-59.71758109,52.03576315,7.681817946,-5006.755462,631.8826244,4374.872838
0,0,0,0,-60.11244479,51.41811871,8.694326087,-4972.194029,546.7261866,4425.467842
0,0,0,0,-60.49247654,50.78778754,9.704689003,-4936.405781,461.434852,4474.970929
0,0,0,0,-60.85758257,50.14492517,10.7126574,-4899.399548,376.0296649,4523.369883
0,0,0,0,-61.20767279,49.48969021,11.71798258,-4861.184461,290.5316977,4570.652763
0,0,0,0,-61.54266082,48.82224433,12.72041649,-4821.769949,204.9620457,4616.807903
0,0,0,0,-61.86246402,48.14275222,13.7197118,-4781.165737,119.3418221,4661.823914
0,0,0,0,-62.16700347,47.45138153,14.71562194,-4739.381843,33.69215224,4705.68969
0,0,0,0,-62.45620403,46.74830284,15.70790119,-4696.428577,-51.96583102,4748.394408
0,0,0,0,-62.72999436,46.03368964,16.69630472,-4652.316537,-137.6109929,4789.92753
0,0,0,0,-62.98830688,45.30771823,17.68058866,-4607.056607,-223.2222016,4830.278809
0,0,0,0,-63.23107788,44.57056774,18.66051014,-4560.659954,-308.7783341,4869.438288
0,0,0,0,-63.45824745,43.82242006,19.63582739,-4513.138026,-394.2582804,4907.396307
0,0,0,0,-63.66975954,43.06345977,20.60629977,-4464.502548,-479.6409498,4944.143498
0,0,0,0,-63.86556196,42.29387414,21.57168781,-4414.765521,-564.9052754,4979.670796
0,0,0,0,-64.0456064,41.51385306,22.53175334,-4363.939216,-650.0302194,5013.969435
0,0,0,0,-64.20984843,40.72358897,23.48625946,-4312.036173,-734.9947786,5047.030952
0,0,0,0,-64.35824754,39.92327688,24.43497067,-4259.0692,-819.7779892,5078.847189
0,0,0,0,-64.49076711,39.11311423,25.37765288,-4205.051364,-904.3589323,5109.410296
0,0,0,0,-64.60737444,38.29330094,26.3140735,-4149.995994,-988.7167386,5138.712733
0,0,0,0,-64.70804076,37.46403926,27.24400149,-4093.916675,-1072.830594,5166.747269
0,0,0,0,-64.79274123,36.62553382,28.1672074,-4036.827242,-1156.679746,5193.506987
0,0,0,0,-64.86145495,35.77799151,29.08346344,-3978.741782,-1240.243504,5218.985285
